trade_num,breakout_time,entry_time,exit_time,direction,pivot_level,entry_price,sl_price,tp_price,exit_price,result,pl_points,sl_distance,rr_achieved,max_favorable,max_adverse,max_rr_potential,time_in_trade_minutes,marking_updates
293,2016-07-28 09:20:00,2016-07-28 09:20:00,2016-07-28 09:21:00,long,8625.3,8635.4,8631.15,8643.9,8643.9,TP,8.5,4.25,2.0,0.0,0.0,0.0,1.0,0
294,2016-07-29 13:44:00,2016-07-29 13:44:00,2016-07-29 13:56:00,short,8643.55,8651.45,8654.95,8644.45,8644.45,TP,7.0,3.5,2.0,5.25,2.5499999999992724,1.5,12.0,2
295,2016-08-01 09:18:00,2016-08-01 09:18:00,2016-08-01 09:19:00,long,8656.55,8690.65,8688.25,8695.449999999999,8695.449999999999,TP,4.799999999999272,2.399999999999636,2.0,0.0,0.0,0.0,1.0,1
296,2016-08-02 09:24:00,2016-08-02 09:24:00,2016-08-02 09:26:00,long,8648.05,8671.95,8665.7,8684.45,8665.7,SL,-6.25,6.25,-1.0,1.5999999999985448,4.550000000001091,0.2559999999997672,2.0,1
297,2016-08-03 09:19:00,2016-08-03 09:19:00,2016-08-03 09:20:00,short,8611.4,8610.9,8617.6,8597.499999999998,8597.499999999998,TP,13.400000000001455,6.700000000000728,2.0,0.0,0.0,0.0,1.0,1
298,2016-08-04 09:30:00,2016-08-04 09:30:00,2016-08-04 09:36:00,short,8529.85,8527.6,8536.15,8510.500000000002,8536.15,SL,-8.549999999999272,8.549999999999272,-1.0,8.050000000001091,4.350000000000364,0.941520467836465,6.0,0
299,2016-08-05 09:18:00,2016-08-05 09:18:00,2016-08-05 10:03:00,long,8565.5,8618.2,8612.3,8630.000000000004,8630.000000000004,TP,11.80000000000291,5.900000000001455,2.0,10.699999999998909,4.0,1.813559322033266,45.0,1
300,2016-08-08 09:18:00,2016-08-08 09:18:00,2016-08-08 09:23:00,long,8689.25,8712.9,8707.9,8722.9,8722.9,TP,10.0,5.0,2.0,6.5,3.9499999999989086,1.3,5.0,1
301,2016-08-10 10:12:00,2016-08-10 10:12:00,2016-08-10 10:13:00,short,8638.3,8632.25,8635.95,8624.849999999999,8624.849999999999,TP,7.400000000001455,3.7000000000007276,2.0,0.0,0.0,0.0,1.0,1
302,2016-08-12 14:42:00,2016-08-12 14:42:00,2016-08-12 14:43:00,long,8672.55,8675.4,8672.4,8681.4,8681.4,TP,6.0,3.0,2.0,0.0,0.0,0.0,1.0,0
303,2016-08-17 09:40:00,2016-08-17 09:40:00,2016-08-17 09:48:00,long,8654.05,8653.95,8646.9,8668.050000000003,8646.9,SL,-7.050000000001091,7.050000000001091,-1.0,3.5499999999992724,6.300000000001091,0.503546099290599,8.0,1
304,2016-08-18 14:15:00,2016-08-18 14:15:00,2016-08-18 14:20:00,short,8669.55,8665.95,8673.25,8651.350000000002,8673.25,SL,-7.299999999999272,7.299999999999272,-1.0,4.050000000001091,5.299999999999272,0.55479452054815,5.0,1
305,2016-08-19 12:44:00,2016-08-19 12:44:00,2016-08-19 12:49:00,short,8668.4,8666.95,8669.05,8662.750000000004,8662.750000000004,TP,4.19999999999709,2.099999999998545,2.0,1.2000000000007276,1.75,0.5714285714293139,5.0,1
306,2016-08-22 09:20:00,2016-08-22 09:20:00,2016-08-22 09:26:00,long,8670.65,8675.9,8670.7,8686.299999999997,8670.7,SL,-5.199999999998909,5.199999999998909,-1.0,8.75,4.399999999999636,1.6826923076926608,6.0,1
307,2016-08-23 09:22:00,2016-08-23 09:22:00,2016-08-23 09:52:00,short,8620.1,8616.2,8623.15,8602.300000000003,8623.15,SL,-6.949999999998909,6.949999999998909,-1.0,8.100000000000364,6.649999999999636,1.165467625899516,30.0,1
308,2016-08-24 09:20:00,2016-08-24 09:20:00,2016-08-24 09:21:00,long,8641.95,8648.95,8644.65,8657.550000000003,8644.65,SL,-4.300000000001091,4.300000000001091,-1.0,0.0,0.0,0.0,1.0,1
309,2016-08-25 09:19:00,2016-08-25 09:19:00,2016-08-25 12:35:00,long,8659.9,8672.8,8665.15,8688.099999999999,8665.15,SL,-7.649999999999636,7.649999999999636,-1.0,10.050000000001091,7.5,1.3137254901962836,196.0,1
310,2016-08-26 10:17:00,2016-08-26 10:17:00,2016-08-26 10:24:00,short,8584.1,8591.55,8595.75,8583.149999999998,8583.149999999998,TP,8.400000000001455,4.200000000000728,2.0,7.449999999998909,0.8000000000010914,1.7738095238089566,7.0,3
311,2016-08-29 14:14:00,2016-08-29 14:14:00,2016-08-29 14:15:00,long,8580.2,8583.4,8581.9,8586.4,8586.4,TP,3.0,1.5,2.0,0.0,0.0,0.0,1.0,0
312,2016-08-30 09:19:00,2016-08-30 09:19:00,2016-08-30 09:31:00,long,8621.95,8652.2,8648.05,8660.500000000004,8660.500000000004,TP,8.30000000000291,4.150000000001455,2.0,6.649999999999636,0.6000000000003638,1.6024096385535673,12.0,1
313,2016-09-01 13:33:00,2016-09-01 13:33:00,2016-09-01 13:50:00,long,8804.6,8803.8,8799.35,8812.699999999997,8812.699999999997,TP,8.899999999997817,4.449999999998909,2.0,8.150000000001455,2.0,1.8314606741580794,17.0,1
314,2016-09-06 09:17:00,2016-09-06 09:17:00,2016-09-06 09:18:00,long,8824.05,8875.7,8871.85,8883.400000000001,8871.85,SL,-3.850000000000364,3.850000000000364,-1.0,0.0,0.0,0.0,1.0,0
315,2016-09-07 14:00:00,2016-09-07 14:00:00,2016-09-07 14:02:00,long,8951.8,8950.7,8948.05,8956.000000000004,8948.05,SL,-2.650000000001455,2.650000000001455,-1.0,2.1999999999989086,1.5500000000010914,0.8301886792444153,2.0,1
316,2016-09-08 09:17:00,2016-09-08 09:17:00,2016-09-08 09:19:00,short,8913.45,8903.15,8909.5,8890.449999999999,8909.5,SL,-6.350000000000364,6.350000000000364,-1.0,6.25,0.0,0.9842519685038806,2.0,0
317,2016-09-09 09:25:00,2016-09-09 09:25:00,2016-09-09 09:31:00,short,8912.25,8905.15,8911.75,8891.949999999999,8911.75,SL,-6.600000000000364,6.600000000000364,-1.0,4.449999999998909,5.850000000000364,0.6742424242422217,6.0,0
318,2016-09-12 13:54:00,2016-09-12 13:54:00,2016-09-12 14:26:00,short,8723.25,8727.9,8734.5,8714.699999999999,8714.699999999999,TP,13.200000000000728,6.600000000000364,2.0,11.549999999999272,1.8500000000003638,1.7499999999997933,32.0,3
319,2016-09-14 10:12:00,2016-09-14 10:12:00,2016-09-14 10:13:00,short,8702.1,8701.9,8703.1,8699.499999999998,8699.499999999998,TP,2.400000000001455,1.2000000000007276,2.0,0.0,0.0,0.0,1.0,0
320,2016-09-15 14:19:00,2016-09-15 14:19:00,2016-09-15 14:24:00,long,8736.0,8735.35,8732.55,8740.950000000003,8732.55,SL,-2.8000000000010914,2.8000000000010914,-1.0,5.299999999999272,0.0,1.8928571428561451,5.0,2
321,2016-09-19 14:38:00,2016-09-19 14:38:00,2016-09-19 14:39:00,long,8822.3,8822.75,8821.35,8825.55,8821.35,SL,-1.3999999999996362,1.3999999999996362,-1.0,0.0,0.0,0.0,1.0,1
322,2016-09-20 09:22:00,2016-09-20 09:22:00,2016-09-20 09:33:00,short,8804.55,8792.35,8800.25,8776.550000000001,8776.550000000001,TP,15.799999999999272,7.899999999999636,2.0,8.399999999999636,3.0,1.0632911392405093,11.0,1
323,2016-09-21 09:20:00,2016-09-21 09:20:00,2016-09-21 09:45:00,long,8781.5,8783.65,8778.55,8793.85,8793.85,TP,10.200000000000728,5.100000000000364,2.0,9.649999999999636,0.1999999999989086,1.8921568627448917,25.0,1
324,2016-09-22 09:19:00,2016-09-22 09:19:00,2016-09-22 09:20:00,long,8826.85,8878.1,8874.3,8885.700000000003,8885.700000000003,TP,7.600000000002183,3.8000000000010914,2.0,0.0,0.0,0.0,1.0,2
325,2016-09-26 09:18:00,2016-09-26 09:18:00,2016-09-26 09:27:00,short,8820.65,8789.75,8795.75,8777.75,8795.75,SL,-6.0,6.0,-1.0,9.049999999999272,5.25,1.508333333333212,9.0,1
326,2016-09-27 09:23:00,2016-09-27 09:23:00,2016-09-27 09:26:00,long,8743.4,8756.1,8750.85,8766.6,8750.85,SL,-5.25,5.25,-1.0,3.4499999999989086,1.3500000000003638,0.6571428571426493,3.0,2
327,2016-09-29 09:20:00,2016-09-29 09:20:00,2016-09-29 09:22:00,long,8766.4,8794.75,8791.95,8800.349999999999,8791.95,SL,-2.7999999999992724,2.7999999999992724,-1.0,0.75,2.75,0.26785714285721246,2.0,1
328,2016-09-30 09:22:00,2016-09-30 09:22:00,2016-09-30 09:23:00,short,8568.15,8557.95,8573.2,8527.45,8573.2,SL,-15.25,15.25,-1.0,0.0,0.0,0.0,1.0,0
329,2016-10-03 13:48:00,2016-10-03 13:48:00,2016-10-03 13:53:00,long,8727.05,8729.9,8727.3,8735.1,8727.3,SL,-2.600000000000364,2.600000000000364,-1.0,1.4500000000007276,2.350000000000364,0.5576923076925095,5.0,0
330,2016-10-05 09:24:00,2016-10-05 09:24:00,2016-10-05 09:35:00,long,8782.4,8785.2,8774.35,8806.900000000001,8774.35,SL,-10.850000000000364,10.850000000000364,-1.0,4.899999999999636,8.700000000000728,0.45161290322575776,11.0,2
331,2016-10-06 09:41:00,2016-10-06 09:41:00,2016-10-06 09:43:00,long,8763.25,8762.55,8761.4,8764.849999999999,8764.849999999999,TP,2.2999999999992724,1.1499999999996362,2.0,1.6500000000014552,1.0,1.4347826086973714,2.0,0
332,2016-10-07 11:29:00,2016-10-07 11:29:00,2016-10-07 11:31:00,short,8684.75,8689.55,8691.35,8685.949999999997,8685.949999999997,TP,3.600000000002183,1.8000000000010914,2.0,2.349999999998545,0.75,1.3055555555539555,2.0,3
333,2016-10-10 09:20:00,2016-10-10 09:20:00,2016-10-10 09:22:00,long,8703.9,8735.1,8730.8,8743.700000000003,8730.8,SL,-4.300000000001091,4.300000000001091,-1.0,4.25,1.1499999999996362,0.988372093023005,2.0,3
334,2016-10-13 09:17:00,2016-10-13 09:17:00,2016-10-13 09:18:00,short,8704.1,8650.8,8655.1,8642.199999999997,8642.199999999997,TP,8.600000000002183,4.300000000001091,2.0,0.0,0.0,0.0,1.0,0
335,2016-10-17 09:23:00,2016-10-17 09:23:00,2016-10-17 09:26:00,short,8570.75,8572.25,8579.9,8556.95,8579.9,SL,-7.649999999999636,7.649999999999636,-1.0,4.200000000000728,4.950000000000728,0.5490196078432584,3.0,1
336,2016-10-18 10:18:00,2016-10-18 10:18:00,2016-10-18 10:23:00,long,8590.0,8593.4,8589.95,8600.299999999997,8589.95,SL,-3.4499999999989086,3.4499999999989086,-1.0,0.7000000000007276,3.2999999999992724,0.20289855072491275,5.0,0
337,2016-10-19 09:23:00,2016-10-19 09:23:00,2016-10-19 09:24:00,long,8684.85,8684.6,8679.15,8695.500000000002,8679.15,SL,-5.450000000000728,5.450000000000728,-1.0,0.0,0.0,0.0,1.0,1
338,2016-10-24 09:18:00,2016-10-24 09:18:00,2016-10-24 09:20:00,long,8698.8,8711.9,8706.7,8722.299999999997,8722.299999999997,TP,10.399999999997817,5.199999999998909,2.0,4.200000000000728,0.0,0.8076923076926171,2.0,1
339,2016-10-25 09:35:00,2016-10-25 09:35:00,2016-10-25 09:37:00,short,8701.6,8701.6,8705.1,8694.6,8705.1,SL,-3.5,3.5,-1.0,0.25,3.100000000000364,0.07142857142857142,2.0,1
340,2016-10-26 14:43:00,2016-10-26 14:43:00,2016-10-26 14:44:00,short,8617.3,8614.35,8616.3,8610.450000000003,8616.3,SL,-1.9499999999989086,1.9499999999989086,-1.0,0.0,0.0,0.0,1.0,1
341,2016-10-27 09:19:00,2016-10-27 09:19:00,2016-10-27 09:21:00,short,8596.85,8586.85,8591.5,8577.550000000001,8577.550000000001,TP,9.299999999999272,4.649999999999636,2.0,7.300000000001091,0.0,1.569892473118637,2.0,1
342,2016-10-28 10:23:00,2016-10-28 10:23:00,2016-10-28 10:53:00,long,8624.3,8642.5,8636.55,8654.400000000001,8636.55,SL,-5.950000000000728,5.950000000000728,-1.0,6.799999999999272,5.299999999999272,1.1428571428568808,30.0,0
343,2016-11-02 09:18:00,2016-11-02 09:18:00,2016-11-02 09:20:00,short,8618.6,8533.95,8537.0,8527.850000000002,8527.850000000002,TP,6.099999999998545,3.0499999999992724,2.0,3.850000000000364,0.0,1.2622950819676335,2.0,1
344,2016-11-04 09:20:00,2016-11-04 09:20:00,2016-11-04 09:21:00,short,8476.15,8485.7,8489.75,8477.600000000002,8477.600000000002,TP,8.099999999998545,4.049999999999272,2.0,0.0,0.0,0.0,1.0,2
345,2016-11-07 09:23:00,2016-11-07 09:23:00,2016-11-07 09:25:00,long,8441.1,8499.3,8495.55,8506.8,8506.8,TP,7.5,3.75,2.0,4.200000000000728,0.0,1.120000000000194,2.0,2
346,2016-11-08 12:26:00,2016-11-08 12:26:00,2016-11-08 12:27:00,short,8489.4,8495.0,8496.3,8492.400000000001,8492.400000000001,TP,2.599999999998545,1.2999999999992724,2.0,0.0,0.0,0.0,1.0,3
347,2016-11-11 09:17:00,2016-11-11 09:17:00,2016-11-11 09:21:00,short,8511.0,8430.2,8446.95,8396.7,8446.95,SL,-16.75,16.75,-1.0,3.5500000000010914,12.199999999998909,0.21194029850752785,4.0,0
348,2016-11-15 09:19:00,2016-11-15 09:19:00,2016-11-15 09:49:00,short,8285.25,8215.4,8236.8,8172.6,8172.6,TP,42.79999999999927,21.399999999999636,2.0,39.75,8.399999999999636,1.8574766355140502,30.0,1
349,2016-11-16 12:05:00,2016-11-16 12:05:00,2016-11-16 12:33:00,long,8183.95,8168.65,8158.9,8188.15,8188.15,TP,19.5,9.75,2.0,18.950000000000728,6.349999999999454,1.9435897435898182,28.0,3
350,2016-11-21 09:20:00,2016-11-21 09:20:00,2016-11-21 09:21:00,short,8061.15,8061.5,8066.55,8051.4,8051.4,TP,10.100000000000364,5.050000000000182,2.0,0.0,0.0,0.0,1.0,0
351,2016-11-22 09:21:00,2016-11-22 09:21:00,2016-11-22 09:25:00,long,7984.45,7990.25,7983.85,8003.049999999999,8003.049999999999,TP,12.799999999999272,6.399999999999636,2.0,12.550000000000182,0.6499999999996362,1.9609375000001399,4.0,1
352,2016-11-24 09:21:00,2016-11-24 09:21:00,2016-11-24 09:23:00,short,8020.2,7981.6,7986.75,7971.300000000001,7986.75,SL,-5.149999999999636,5.149999999999636,-1.0,4.150000000000546,0.4499999999998181,0.8058252427186094,2.0,1
353,2016-11-25 10:02:00,2016-11-25 10:02:00,2016-11-25 10:03:00,long,8024.75,8025.4,8022.95,8030.299999999999,8022.95,SL,-2.449999999999818,2.449999999999818,-1.0,0.0,0.0,0.0,1.0,1
354,2016-11-28 10:52:00,2016-11-28 10:52:00,2016-11-28 10:53:00,long,8121.45,8120.05,8117.75,8124.650000000001,8117.75,SL,-2.300000000000182,2.300000000000182,-1.0,0.0,0.0,0.0,1.0,0
355,2016-11-29 09:18:00,2016-11-29 09:18:00,2016-11-29 09:27:00,long,8146.45,8150.85,8144.65,8163.250000000002,8163.250000000002,TP,12.400000000001455,6.200000000000728,2.0,11.399999999999636,0.0,1.8387096774190803,9.0,0
356,2016-12-01 09:20:00,2016-12-01 09:20:00,2016-12-01 09:29:00,long,8234.15,8242.1,8235.55,8255.200000000003,8235.55,SL,-6.550000000001091,6.550000000001091,-1.0,8.600000000000364,4.300000000001091,1.312977099236478,9.0,1
357,2016-12-02 09:18:00,2016-12-02 09:18:00,2016-12-02 09:20:00,short,8185.3,8146.55,8153.7,8132.250000000001,8132.250000000001,TP,14.299999999999272,7.149999999999636,2.0,4.900000000000546,0.0,0.6853146853147966,2.0,0
358,2016-12-05 11:56:00,2016-12-05 11:56:00,2016-12-05 11:58:00,short,8070.15,8067.4,8069.6,8062.999999999998,8062.999999999998,TP,4.400000000001455,2.2000000000007276,2.0,4.149999999999636,0.0,1.886363636362847,2.0,1
359,2016-12-06 09:18:00,2016-12-06 09:18:00,2016-12-06 09:28:00,long,8141.7,8167.8,8161.15,8181.100000000001,8161.15,SL,-6.650000000000546,6.650000000000546,-1.0,3.5,6.0,0.526315789473641,10.0,0
360,2016-12-07 12:57:00,2016-12-07 12:57:00,2016-12-07 12:58:00,long,8168.5,8164.9,8163.7,8167.299999999999,8167.299999999999,TP,2.399999999999636,1.199999999999818,2.0,0.0,0.0,0.0,1.0,2
361,2016-12-09 09:23:00,2016-12-09 09:23:00,2016-12-09 09:43:00,long,8256.05,8255.3,8247.95,8269.999999999996,8247.95,SL,-7.349999999998545,7.349999999998545,-1.0,11.600000000000364,7.0,1.5782312925173687,20.0,1
362,2016-12-12 09:25:00,2016-12-12 09:25:00,2016-12-12 09:30:00,short,8250.35,8224.25,8228.35,8216.05,8216.05,TP,8.200000000000728,4.100000000000364,2.0,7.049999999999272,0.6499999999996362,1.7195121951216212,5.0,3
363,2016-12-14 13:09:00,2016-12-14 13:09:00,2016-12-14 13:15:00,short,8190.85,8172.0,8178.65,8158.700000000001,8178.65,SL,-6.649999999999636,6.649999999999636,-1.0,6.300000000000182,6.350000000000364,0.9473684210527108,6.0,0
364,2016-12-15 09:39:00,2016-12-15 09:39:00,2016-12-15 09:46:00,long,8215.9,8209.7,8204.15,8220.800000000003,8204.15,SL,-5.550000000001091,5.550000000001091,-1.0,9.099999999998545,3.900000000001455,1.639639639639055,7.0,2
365,2016-12-16 09:40:00,2016-12-16 09:40:00,2016-12-16 09:41:00,short,8147.8,8152.75,8154.85,8148.549999999999,8148.549999999999,TP,4.200000000000728,2.100000000000364,2.0,0.0,0.0,0.0,1.0,3
366,2016-12-19 09:20:00,2016-12-19 09:20:00,2016-12-19 09:26:00,short,8133.75,8115.0,8120.7,8103.6,8120.7,SL,-5.699999999999818,5.699999999999818,-1.0,2.949999999999818,2.300000000000182,0.5175438596491074,6.0,0
367,2016-12-20 11:22:00,2016-12-20 11:22:00,2016-12-20 11:23:00,short,8094.95,8092.7,8095.25,8087.599999999999,8087.599999999999,TP,5.100000000000364,2.550000000000182,2.0,0.0,0.0,0.0,1.0,0
368,2016-12-21 14:22:00,2016-12-21 14:22:00,2016-12-21 14:30:00,long,8107.0,8103.75,8101.55,8108.15,8101.55,SL,-2.199999999999818,2.199999999999818,-1.0,1.050000000000182,1.75,0.4772727272728494,8.0,2
369,2016-12-23 09:18:00,2016-12-23 09:18:00,2016-12-23 09:19:00,short,7968.35,7964.6,7968.65,7956.500000000002,7956.500000000002,TP,8.099999999998545,4.049999999999272,2.0,0.0,0.0,0.0,1.0,0
370,2016-12-27 10:23:00,2016-12-27 10:23:00,2016-12-27 10:30:00,long,7938.95,7940.2,7938.1,7944.399999999999,7938.1,SL,-2.0999999999994543,2.0999999999994543,-1.0,4.050000000000182,0.25,1.9285714285720164,7.0,0
371,2016-12-28 09:20:00,2016-12-28 09:20:00,2016-12-28 09:25:00,long,8044.35,8052.75,8048.75,8060.75,8048.75,SL,-4.0,4.0,-1.0,7.300000000000182,1.25,1.8250000000000455,5.0,1
372,2016-12-29 09:47:00,2016-12-29 09:47:00,2016-12-29 10:02:00,short,8028.4,8039.95,8047.95,8023.95,8047.95,SL,-8.0,8.0,-1.0,4.050000000000182,7.350000000000364,0.5062500000000227,15.0,3
373,2016-12-30 13:14:00,2016-12-30 13:14:00,2016-12-30 13:18:00,long,8182.0,8183.65,8180.8,8189.3499999999985,8180.8,SL,-2.8499999999994543,2.8499999999994543,-1.0,0.0,2.5499999999992724,0.0,4.0,0
374,2017-01-02 14:28:00,2017-01-02 14:28:00,2017-01-02 14:32:00,long,8197.0,8192.7,8188.5,8201.100000000002,8201.100000000002,TP,8.400000000001455,4.200000000000728,2.0,6.899999999999636,0.9500000000007276,1.6428571428567715,4.0,3
375,2017-01-03 11:11:00,2017-01-03 11:11:00,2017-01-03 11:12:00,long,8201.8,8203.65,8202.5,8205.949999999999,8205.949999999999,TP,2.2999999999992724,1.1499999999996362,2.0,0.0,0.0,0.0,1.0,0
376,2017-01-04 12:08:00,2017-01-04 12:08:00,2017-01-04 12:12:00,short,8187.0,8189.15,8191.35,8184.749999999998,8184.749999999998,TP,4.400000000001455,2.2000000000007276,2.0,3.75,0.5500000000001819,1.7045454545448908,4.0,1
377,2017-01-06 09:22:00,2017-01-06 09:22:00,2017-01-06 09:23:00,long,8282.55,8289.85,8287.25,8295.050000000001,8295.050000000001,TP,5.200000000000728,2.600000000000364,2.0,0.0,0.0,0.0,1.0,1
378,2017-01-09 10:58:00,2017-01-09 10:58:00,2017-01-09 10:59:00,short,8233.45,8229.7,8231.35,8226.400000000001,8231.35,SL,-1.6499999999996362,1.6499999999996362,-1.0,0.0,0.0,0.0,1.0,0
379,2017-01-11 09:25:00,2017-01-11 09:25:00,2017-01-11 09:28:00,long,8293.55,8330.05,8326.7,8336.749999999996,8336.749999999996,TP,6.69999999999709,3.349999999998545,2.0,6.550000000001091,0.0,1.95522388059819,3.0,1
380,2017-01-12 09:19:00,2017-01-12 09:19:00,2017-01-12 09:22:00,long,8388.8,8395.8,8393.0,8401.399999999998,8401.399999999998,TP,5.599999999998545,2.7999999999992724,2.0,3.25,1.8499999999985448,1.1607142857145873,3.0,0
381,2017-01-13 09:24:00,2017-01-13 09:24:00,2017-01-13 09:28:00,long,8414.15,8426.55,8419.45,8440.749999999996,8419.45,SL,-7.099999999998545,7.099999999998545,-1.0,5.650000000001455,4.099999999998545,0.795774647887692,4.0,2
382,2017-01-16 13:24:00,2017-01-16 13:24:00,2017-01-16 13:37:00,long,8414.9,8416.85,8414.0,8422.550000000001,8422.550000000001,TP,5.700000000000728,2.850000000000364,2.0,2.5499999999992724,2.75,0.8947368421048937,13.0,0
383,2017-01-17 09:17:00,2017-01-17 09:17:00,2017-01-17 09:18:00,long,8426.7,8431.65,8428.45,8438.049999999997,8428.45,SL,-3.1999999999989086,3.1999999999989086,-1.0,0.0,0.0,0.0,1.0,0
384,2017-01-19 09:28:00,2017-01-19 09:28:00,2017-01-19 09:29:00,long,8423.15,8418.25,8416.05,8422.650000000001,8422.650000000001,TP,4.400000000001455,2.2000000000007276,2.0,0.0,0.0,0.0,1.0,2
385,2017-01-20 09:21:00,2017-01-20 09:21:00,2017-01-20 10:28:00,short,8415.0,8416.4,8423.45,8402.299999999997,8402.299999999997,TP,14.100000000002183,7.050000000001091,2.0,13.850000000000364,2.5,1.964539007091946,67.0,1
386,2017-01-23 09:24:00,2017-01-23 09:24:00,2017-01-23 09:29:00,short,8341.0,8343.75,8347.95,8335.349999999999,8347.95,SL,-4.200000000000728,4.200000000000728,-1.0,4.200000000000728,2.850000000000364,1.0,5.0,1
387,2017-01-24 09:18:00,2017-01-24 09:18:00,2017-01-24 09:23:00,long,8400.9,8416.1,8412.45,8423.4,8423.4,TP,7.299999999999272,3.649999999999636,2.0,6.649999999999636,0.75,1.82191780821926,5.0,0
388,2017-01-25 09:25:00,2017-01-25 09:25:00,2017-01-25 09:27:00,long,8480.75,8497.35,8494.1,8503.85,8503.85,TP,6.5,3.25,2.0,4.0,0.0,1.2307692307692308,2.0,3
389,2017-01-30 09:19:00,2017-01-30 09:19:00,2017-01-30 09:20:00,short,8632.55,8632.4,8637.4,8622.4,8637.4,SL,-5.0,5.0,-1.0,0.0,0.0,0.0,1.0,1
390,2017-01-31 09:20:00,2017-01-31 09:20:00,2017-01-31 09:30:00,short,8625.25,8602.05,8607.85,8590.449999999997,8590.449999999997,TP,11.600000000002183,5.800000000001091,2.0,10.699999999998909,1.6500000000014552,1.8448275862063612,10.0,0
391,2017-02-01 10:24:00,2017-02-01 10:24:00,2017-02-01 10:25:00,short,8552.85,8547.35,8550.65,8540.750000000002,8550.65,SL,-3.2999999999992724,3.2999999999992724,-1.0,0.0,0.0,0.0,1.0,2
392,2017-02-02 09:46:00,2017-02-02 09:46:00,2017-02-02 09:50:00,long,8722.4,8722.1,8718.4,8729.500000000002,8718.4,SL,-3.7000000000007276,3.7000000000007276,-1.0,4.850000000000364,1.8999999999996362,1.3108108108106513,4.0,0
393,2017-02-03 10:31:00,2017-02-03 10:31:00,2017-02-03 10:37:00,short,8717.7,8717.1,8721.45,8708.4,8721.45,SL,-4.350000000000364,4.350000000000364,-1.0,0.5,4.25,0.11494252873562257,6.0,3
394,2017-02-06 09:18:00,2017-02-06 09:18:00,2017-02-06 09:21:00,long,8745.1,8787.45,8782.1,8798.150000000001,8782.1,SL,-5.350000000000364,5.350000000000364,-1.0,5.299999999999272,2.850000000000364,0.9906542056072732,3.0,1
395,2017-02-08 14:34:00,2017-02-08 14:34:00,2017-02-08 14:40:00,short,8741.25,8730.35,8744.45,8702.15,8744.45,SL,-14.100000000000364,14.100000000000364,-1.0,15.200000000000728,8.25,1.0780141843971869,6.0,0
396,2017-02-09 09:17:00,2017-02-09 09:17:00,2017-02-09 09:35:00,long,8791.15,8817.35,8810.85,8830.35,8810.85,SL,-6.5,6.5,-1.0,3.850000000000364,5.950000000000728,0.5923076923077483,18.0,0
397,2017-02-10 09:20:00,2017-02-10 09:20:00,2017-02-10 09:25:00,long,8787.0,8808.25,8803.2,8818.349999999999,8803.2,SL,-5.049999999999272,5.049999999999272,-1.0,7.25,2.0499999999992724,1.4356435643566425,5.0,2
398,2017-02-13 12:04:00,2017-02-13 12:04:00,2017-02-13 12:05:00,short,8771.2,8769.7,8771.85,8765.400000000001,8771.85,SL,-2.149999999999636,2.149999999999636,-1.0,0.0,0.0,0.0,1.0,1
399,2017-02-16 11:27:00,2017-02-16 11:27:00,2017-02-16 11:28:00,long,8751.45,8747.0,8745.25,8750.5,8750.5,TP,3.5,1.75,2.0,0.0,0.0,0.0,1.0,3
400,2017-02-20 09:28:00,2017-02-20 09:28:00,2017-02-20 09:30:00,short,8814.1,8811.0,8815.15,8802.7,8815.15,SL,-4.149999999999636,4.149999999999636,-1.0,0.049999999999272404,2.5,0.01204819277091007,2.0,0
401,2017-02-21 12:37:00,2017-02-21 12:37:00,2017-02-21 12:38:00,short,8865.35,8869.2,8871.35,8864.900000000001,8871.35,SL,-2.149999999999636,2.149999999999636,-1.0,0.0,0.0,0.0,1.0,2
402,2017-02-22 09:19:00,2017-02-22 09:19:00,2017-02-22 09:20:00,long,8920.5,8922.2,8917.5,8931.600000000002,8931.600000000002,TP,9.400000000001455,4.700000000000728,2.0,0.0,0.0,0.0,1.0,1
403,2017-02-23 15:03:00,2017-02-23 15:03:00,2017-02-23 15:12:00,short,8945.8,8943.75,8949.0,8933.25,8933.25,TP,10.5,5.25,2.0,7.450000000000728,0.0,1.4190476190477577,9.0,0
404,2017-02-27 09:18:00,2017-02-27 09:18:00,2017-02-27 09:19:00,short,8928.1,8930.35,8934.75,8921.550000000001,8934.75,SL,-4.399999999999636,4.399999999999636,-1.0,0.0,0.0,0.0,1.0,1
405,2017-02-28 11:25:00,2017-02-28 11:25:00,2017-02-28 11:28:00,short,8889.3,8892.0,8894.0,8888.0,8888.0,TP,4.0,2.0,2.0,3.899999999999636,0.0,1.949999999999818,3.0,3
406,2017-03-01 09:20:00,2017-03-01 09:20:00,2017-03-01 09:26:00,long,8894.4,8913.25,8909.5,8920.75,8920.75,TP,7.5,3.75,2.0,6.850000000000364,0.0,1.8266666666667637,6.0,0
407,2017-03-02 09:20:00,2017-03-02 09:20:00,2017-03-02 09:25:00,long,8960.8,8982.95,8975.2,8998.45,8975.2,SL,-7.75,7.75,-1.0,1.7999999999992724,6.5,0.23225806451603515,5.0,1
408,2017-03-03 09:18:00,2017-03-03 09:18:00,2017-03-03 09:20:00,short,8880.2,8878.5,8882.05,8871.400000000001,8871.400000000001,TP,7.099999999998545,3.5499999999992724,2.0,6.149999999999636,0.0,1.7323943661974357,2.0,0
